Word,Count,Files,Source Types,First Location
"algebra",4,2,"md","21_dai_daigaku_year1/t04_math_foundation/t04_MathFoundation_HoiThoai.md"
"Tajima",4,2,"md","21_dai_daigaku_year1/t04_math_foundation/t04_MathFoundation_HoiThoai.md"
"analogy",4,2,"md","21_dai_daigaku_year1/t04_math_foundation/t04_MathFoundation_HoiThoai.md"
"hello",4,1,"md","21_dai_daigaku_year1/t03_first_class/t03_FirstClass_HoiThoai.md"
"elif",4,2,"md","21_dai_daigaku_year1/t03_first_class/t03_FirstClass_HoiThoai.md"
"comp",4,2,"md","21_dai_daigaku_year1/t03_first_class/t03_FirstClass_HoiThoai.md"
"Pull",4,1,"md","21_dai_daigaku_year1/t09_git_github/t09_GitGithub_HoiThoai.md"
"Rebase",4,1,"md","21_dai_daigaku_year1/t09_git_github/t09_GitGithub_HoiThoai.md"
"Trunk",4,2,"md","21_dai_daigaku_year1/t09_git_github/t09_GitGithub_HoiThoai.md"
"firstcontributions",4,2,"md","21_dai_daigaku_year1/t09_git_github/t09_GitGithub_HoiThoai.md"
"graph",4,2,"md","21_dai_daigaku_year1/_pipeline/01_research_master.md"
"Node",4,2,"md","21_dai_daigaku_year1/_pipeline/01_research_master.md"
"phu",4,3,"json/md","21_dai_daigaku_year1/t10_kekkon_VN/t10_KekkonVN_HoiThoai.md"
"FPT",4,2,"json/md","21_dai_daigaku_year1/t10_kekkon_VN/t10_KekkonVN_HoiThoai.md"
"THPT",4,1,"md","21_dai_daigaku_year1/t06_baito_kateikyoshi/t06_BaitoKateikyoshi_HoiThoai.md"
"Feynman",4,1,"md","21_dai_daigaku_year1/t06_baito_kateikyoshi/t06_BaitoKateikyoshi_HoiThoai.md"
"LIFO",4,1,"md","21_dai_daigaku_year1/t08_data_structure/t08_DataStructure_HoiThoai.md"
"FIFO",4,1,"md","21_dai_daigaku_year1/t08_data_structure/t08_DataStructure_HoiThoai.md"
"popleft",4,2,"md","21_dai_daigaku_year1/t08_data_structure/t08_DataStructure_HoiThoai.md"
"defaultdict",4,1,"md","21_dai_daigaku_year1/t08_data_structure/t08_DataStructure_HoiThoai.md"
"quicksort",4,1,"md","21_dai_daigaku_year1/t05_algorithm_basic/t05_AlgorithmBasic_HoiThoai.md"
"divide",4,3,"json/md","21_dai_daigaku_year1/t05_algorithm_basic/t05_AlgorithmBasic_HoiThoai.md"
"neighbor",4,1,"md","21_dai_daigaku_year1/t05_algorithm_basic/t05_AlgorithmBasic_HoiThoai.md"
"TIN",4,4,"json","reading_collection/readings_0141_0173.json"
"Bangkok",4,2,"json","reading_collection/readings_0141_0173.json"
"von",4,3,"json","reading_collection/n2_grammar_master.json"
"Romancecar",4,1,"json","reading_collection/readings_0091_0100.json"
"Okubo",4,1,"json","reading_collection/readings_0091_0100.json"
"Voi",4,1,"json","reading_collection/readings_0051_0060.json"
"Yoga",4,1,"json","reading_collection/temp_check.json"
"POP",4,1,"json","reading_collection/readings_0011_0020.json"
"Kasuga",4,1,"json","reading_collection/readings_0071_0080.json"
"Churaumi",4,2,"json","reading_collection/readings_0081_0090.json"
"Komachi",4,1,"json","reading_collection/readings_0131_0140.json"
"Vaccine",4,1,"json","reading_collection/n3_advanced_drafts/batch_0240_0242.json"
"mRNA",4,1,"json","reading_collection/n3_advanced_drafts/batch_0240_0242.json"
"bitcoin",4,1,"json","reading_collection/n3_advanced_drafts/batch_0319_0321.json"
"chui",4,1,"json","reading_collection/n3_advanced_drafts/batch_0219_0221.json"
"glucose",4,1,"json","reading_collection/n3_advanced_drafts/batch_0219_0221.json"
"nominalizes",4,1,"json","reading_collection/n3_advanced_drafts/batch_0225_0227.json"
"canvas",4,1,"json","reading_collection/n3_basic_drafts/batch_0285_0287.json"
"DVD",4,1,"json","reading_collection/n3_basic_drafts/batch_0264_0266.json"
"haori",4,1,"json","reading_collection/n3_basic_drafts/batch_0282_0284.json"
"Maslow",4,1,"json","reading_collection/n2_basic_drafts/batch_0341_0343.json"
"rule_20_good_05",4,3,"json","07_visit_card/nội_dung/phần_III/rule_20_待機/conversation.json"
"rule_23_kp_02",4,4,"json","07_visit_card/nội_dung/phần_III/rule_23_退室/conversation.json"
"rule_18_good_05",4,4,"json","07_visit_card/nội_dung/phần_III/rule_18_受付/conversation.json"
"rule_22_kp_02",4,4,"json","07_visit_card/nội_dung/phần_III/rule_22_社内案内/conversation.json"
"rule_19_good_05",4,3,"json","07_visit_card/nội_dung/phần_III/rule_19_コート/conversation.json"
"rule_09_good_05",4,3,"json","07_visit_card/nội_dung/phần_II/rule_09_案内/conversation.json"
"rule_08_bad_04",4,4,"json","07_visit_card/nội_dung/phần_II/rule_08_お出迎え/conversation.json"
"rule_08_good_05",4,3,"json","07_visit_card/nội_dung/phần_II/rule_08_お出迎え/conversation.json"
"rule_12_bad_04",4,4,"json","07_visit_card/nội_dung/phần_II/rule_12_冒頭/conversation.json"
"rule_12_good_06",4,3,"json","07_visit_card/nội_dung/phần_II/rule_12_冒頭/conversation.json"
"rule_12_good_07",4,3,"json","07_visit_card/nội_dung/phần_II/rule_12_冒頭/conversation.json"
"rule_12_good_05",4,3,"json","07_visit_card/nội_dung/phần_II/rule_12_冒頭/conversation.json"
"rule_12_kp_02",4,4,"json","07_visit_card/nội_dung/phần_II/rule_12_冒頭/conversation.json"
"rule_11_good_05",4,3,"json","07_visit_card/nội_dung/phần_II/rule_11_お茶/conversation.json"
"rule_11_kp_02",4,4,"json","07_visit_card/nội_dung/phần_II/rule_11_お茶/conversation.json"
"rule_33_good_07",4,2,"json","07_visit_card/nội_dung/phần_V/rule_33_文化衝突/conversation.json"
"rule_32_good_06",4,2,"json","07_visit_card/nội_dung/phần_V/rule_32_お辞儀角度/conversation.json"
"rule_31_bad_04",4,4,"json","07_visit_card/nội_dung/phần_V/rule_31_5名以上/conversation.json"
"rule_28_bad_04",4,4,"json","07_visit_card/nội_dung/phần_IV/rule_28_お土産渡し/conversation.json"
"rule_28_good_05",4,3,"json","07_visit_card/nội_dung/phần_IV/rule_28_お土産渡し/conversation.json"
"rule_25_bad_04",4,4,"json","07_visit_card/nội_dung/phần_IV/rule_25_ホストゲスト/conversation.json"
"rule_25_good_07",4,2,"json","07_visit_card/nội_dung/phần_IV/rule_25_ホストゲスト/conversation.json"
"rule_25_kp_02",4,4,"json","07_visit_card/nội_dung/phần_IV/rule_25_ホストゲスト/conversation.json"
"rule_30_bad_04",4,4,"json","07_visit_card/nội_dung/phần_IV/rule_30_お礼メール/conversation.json"
"rule_26_bad_03",4,4,"json","07_visit_card/nội_dung/phần_IV/rule_26_乾杯/conversation.json"
"rule_26_bad_04",4,4,"json","07_visit_card/nội_dung/phần_IV/rule_26_乾杯/conversation.json"
"rule_24_bad_04",4,4,"json","07_visit_card/nội_dung/phần_IV/rule_24_接待ディナー/conversation.json"
"rule_06_good_05",4,3,"json","07_visit_card/nội_dung/phần_I/rule_06_机上配置/conversation.json"
"rule_05_good_05",4,3,"json","07_visit_card/nội_dung/phần_I/rule_05_順序/conversation.json"
"rule_18_kp_02",4,4,"json","02_phone/nội_dung/phần_II/rule_18_伝言5要素/conversation.json"
"BIDV",4,1,"json","02_phone/nội_dung/phần_II/rule_21_訪問先案内/conversation.json"
"rule_41_good_01",4,3,"json","02_phone/nội_dung/phần_IV/rule_41_クレーム5ステップ/conversation.json"
"rule_41_good_03",4,3,"json","02_phone/nội_dung/phần_IV/rule_41_クレーム5ステップ/conversation.json"
"rule_41_good_05",4,3,"json","02_phone/nội_dung/phần_IV/rule_41_クレーム5ステップ/conversation.json"
"rule_44_good_04",4,3,"json","02_phone/nội_dung/phần_IV/rule_44_悪い知らせ/conversation.json"
"rule_36_kp_01",4,4,"json","02_phone/nội_dung/phần_IV/rule_36_保留中対応/conversation.json"
"rule_36_bjt_01",4,4,"json","02_phone/nội_dung/phần_IV/rule_36_保留中対応/conversation.json"
"rule_37_kp_01",4,4,"json","02_phone/nội_dung/phần_IV/rule_37_切れた時/conversation.json"
"rule_37_bjt_01",4,4,"json","02_phone/nội_dung/phần_IV/rule_37_切れた時/conversation.json"
"rule_40_good_02",4,4,"json","02_phone/nội_dung/phần_IV/rule_40_怒り客対応/conversation.json"
"rule_40_good_03",4,4,"json","02_phone/nội_dung/phần_IV/rule_40_怒り客対応/conversation.json"
"rule_40_kp_01",4,4,"json","02_phone/nội_dung/phần_IV/rule_40_怒り客対応/conversation.json"
"rule_40_bjt_01",4,4,"json","02_phone/nội_dung/phần_IV/rule_40_怒り客対応/conversation.json"
"rule_39_kp_01",4,4,"json","02_phone/nội_dung/phần_IV/rule_39_聞き返し5パターン/conversation.json"
"rule_39_bjt_01",4,4,"json","02_phone/nội_dung/phần_IV/rule_39_聞き返し5パターン/conversation.json"
"rule_38_bad_01",4,4,"json","02_phone/nội_dung/phần_IV/rule_38_電話が遠い/conversation.json"
"rule_38_kp_01",4,4,"json","02_phone/nội_dung/phần_IV/rule_38_電話が遠い/conversation.json"
"rule_38_bjt_01",4,4,"json","02_phone/nội_dung/phần_IV/rule_38_電話が遠い/conversation.json"
"rule_45_good_02",4,3,"json","02_phone/nội_dung/phần_IV/rule_45_謝罪電話/conversation.json"
"rule_42_good_03",4,3,"json","02_phone/nội_dung/phần_IV/rule_42_電話で断る/conversation.json"
"rule_43_good_01",4,3,"json","02_phone/nội_dung/phần_IV/rule_43_延期変更/conversation.json"
"rule_43_good_04",4,3,"json","02_phone/nội_dung/phần_IV/rule_43_延期変更/conversation.json"
"thun",4,2,"json","11_jisshusei_shokuhin/t01_dat_chan_toi_nhat/t01_dat_chan_toi_nhat_BaiTap.json"
"recommendation",4,1,"json","05_presentation/nội_dung/phần_III/rule_17_比較マトリクス/conversation.json"
"changer",4,1,"json","05_presentation/nội_dung/phần_II/rule_12_ムード作り/conversation.json"
"rule_34_bad_04",4,4,"json","05_presentation/nội_dung/phần_V/rule_34_自己評価/conversation.json"
"rule_34_kp_02",4,4,"json","05_presentation/nội_dung/phần_V/rule_34_自己評価/conversation.json"
"rule_02_good_04",4,4,"json","05_presentation/nội_dung/phần_I/rule_02_1スライド1メッセージ/conversation.json"
"rule_37_good_05",4,3,"json","03_meeting/nội_dung/phần_IV/rule_37_緊急会議/conversation.json"
"rule_37_good_04",4,3,"json","03_meeting/nội_dung/phần_IV/rule_37_緊急会議/conversation.json"
"rule_37_good_06",4,3,"json","03_meeting/nội_dung/phần_IV/rule_37_緊急会議/conversation.json"
"rule_36_good_04",4,3,"json","03_meeting/nội_dung/phần_IV/rule_36_画面共有/conversation.json"
"rule_40_good_07",4,2,"json","03_meeting/nội_dung/phần_IV/rule_40_ブレスト/conversation.json"
"Murasaki",4,1,"json","08_smalltalk/nội_dung/phần_III/rule_21_北海道/conversation.json"
"Nakasu",4,2,"json","08_smalltalk/nội_dung/phần_III/rule_30_福岡/conversation.json"
"Mugi",4,3,"json","08_smalltalk/nội_dung/phần_III/rule_30_福岡/conversation.json"
"Eva",4,1,"json","08_smalltalk/nội_dung/phần_II/rule_18_世代/conversation.json"
"Sumida",4,1,"json","08_smalltalk/nội_dung/phần_II/rule_16_季節行事/conversation.json"
"Ale",4,1,"json","08_smalltalk/nội_dung/phần_II/rule_12_酒/conversation.json"
"Dassai",4,2,"json","08_smalltalk/nội_dung/phần_V/rule_42_居酒屋オーダー/conversation.json"
"gyu",4,2,"json","08_smalltalk/nội_dung/phần_I/rule_06_トピック転換/conversation.json"
"table_guest_3",4,1,"json","09_real_dialogues/draft/chương_08_結婚式_scenes.json"
"friend_speech",4,2,"json","09_real_dialogues/draft/chương_08_結婚式_scenes.json"
"stage_manager",4,2,"json","09_real_dialogues/draft/chương_07_新製品発表_scenes.json"
"NPC",4,1,"json","09_real_dialogues/nội_dung/voice_profiles.json"
"Ukemi",4,4,"json","10_business_japanese/2.1.6_ukemi_shieki/2.1.6_UkemiShieki_BaiTap.json"
"Shieki",4,4,"json","10_business_japanese/2.1.6_ukemi_shieki/2.1.6_UkemiShieki_BaiTap.json"
"Doushi",4,4,"json","10_business_japanese/2.1.7_tong_hop_so_sanh/2.1.7_TongHop_SoSanh_BaiTap.json"
"YAMADA",4,2,"json","10_business_japanese/2.1.7_tong_hop_so_sanh/2.1.7_TongHop_SoSanh_BaiTap.json"
"THAY",4,4,"json","10_business_japanese/2.1.7_tong_hop_so_sanh/2.1.7_TongHop_SoSanh_BaiTap.json"
"HUYNH",4,2,"json","10_business_japanese/2.1.7_tong_hop_so_sanh/2.1.7_TongHop_SoSanh_BaiTap.json"
"Partners",4,2,"json","10_business_japanese/2.1.4_juzu_doushi/2.1.4_JuzuDoushi_Mogishiken.json"
"comprehensive",4,2,"json","10_business_japanese/2.1.5_uchi_soto/2.1.5_UchiSoto_Mogishiken.json"
"sha",4,2,"json","10_business_japanese/2.1.5_uchi_soto/2.1.5_UchiSoto_BaiTap.json"
"Okasaki",4,2,"json","10_business_japanese/2.1.0_keigo_phan_loai/2.1.0_Keigo_Mogishiken.json"
"produce",3,2,"md","_english_words_all.md"
"adrenaline",3,3,"md","_english_words_all.md"
"REVIEW_FINDINGS_v1",3,2,"md","_english_words_all.md"
"sent",3,3,"md","_english_words_all.md"
"Honorific",3,3,"md","_english_words_all.md"
"gen_sql",3,2,"md","03_meeting/README.md"
"Generate",3,3,"md","03_meeting/README.md"
"concat",3,3,"md","02_phone/README.md"
"validate",3,2,"md","02_phone/README.md"
"glob",3,1,"md","02_phone/README.md"
"except",3,3,"md","02_phone/README.md"
"title_vi",3,1,"md","reading_collection/READING_SPEC.md"
"readings",3,3,"md","reading_collection/READING_SPEC.md"
"boundaries",3,3,"md","25_dai_brse_year1/t10_brse_overload_crisis/t10_BrseOverloadCrisis_HoiThoai.md"
"Profitable",3,3,"md","25_dai_brse_year1/t10_brse_overload_crisis/t10_BrseOverloadCrisis_HoiThoai.md"
"trifecta",3,3,"md","25_dai_brse_year1/t10_brse_overload_crisis/t10_BrseOverloadCrisis_HoiThoai.md"
"Excellent",3,3,"md","25_dai_brse_year1/t10_brse_overload_crisis/t10_BrseOverloadCrisis_HoiThoai.md"
"incorporate",3,3,"md","25_dai_brse_year1/t01_brse_first_day/t01_BrseFirstDay_HoiThoai.md"
"Dual",3,2,"md","25_dai_brse_year1/t01_brse_first_day/t01_BrseFirstDay_HoiThoai.md"
"employee",3,3,"md","25_dai_brse_year1/t01_brse_first_day/t01_BrseFirstDay_HoiThoai.md"
"Salary",3,3,"md","25_dai_brse_year1/t01_brse_first_day/t01_BrseFirstDay_HoiThoai.md"
"gracious",3,3,"md","25_dai_brse_year1/_pipeline/08_revision_log.md"
"linter",3,1,"md","25_dai_brse_year1/_pipeline/08_revision_log.md"
"simpler",3,3,"md","25_dai_brse_year1/_pipeline/08_revision_log.md"
"congrats",3,3,"json/md","25_dai_brse_year1/_pipeline/05_jp_vn_review.md"
"circuit",3,2,"md","25_dai_brse_year1/_pipeline/05_jp_vn_review.md"
"breaker",3,2,"md","25_dai_brse_year1/_pipeline/05_jp_vn_review.md"
"pill",3,1,"md","25_dai_brse_year1/t11_hana_2tuoi_birthday/t11_Hana2tuoiBirthday_HoiThoai.md"
"Resignation",3,2,"md","25_dai_brse_year1/t11_hana_2tuoi_birthday/t11_Hana2tuoiBirthday_HoiThoai.md"
"Otemachi",3,1,"md","25_dai_brse_year1/t05_brse_client_meeting/t05_BrseClientMeeting_HoiThoai.md"
"brse",3,3,"md","25_dai_brse_year1/t05_brse_client_meeting/t05_BrseClientMeeting_HoiThoai.md"
"Rehearsal",3,3,"md","25_dai_brse_year1/t04_hizashi_v0_8_iterate/t04_HizashiV08Iterate_HoiThoai.md"
"Sony",3,2,"md","25_dai_brse_year1/t08_hizashi_v1_prep/t08_HizashiV1Prep_HoiThoai.md"
"Akari",3,2,"md","25_dai_brse_year1/t08_hizashi_v1_prep/t08_HizashiV1Prep_HoiThoai.md"
"VietWorks",3,2,"md","25_dai_brse_year1/t08_hizashi_v1_prep/t08_HizashiV1Prep_HoiThoai.md"
"Webhook",3,1,"md","25_dai_brse_year1/t08_hizashi_v1_prep/t08_HizashiV1Prep_HoiThoai.md"
"created",3,2,"md","25_dai_brse_year1/t08_hizashi_v1_prep/t08_HizashiV1Prep_HoiThoai.md"
"Payment",3,2,"json/md","25_dai_brse_year1/t08_hizashi_v1_prep/t08_HizashiV1Prep_HoiThoai.md"
"subs",3,2,"md","25_dai_brse_year1/t08_hizashi_v1_prep/t08_HizashiV1Prep_HoiThoai.md"
"ANH",3,3,"md","25_dai_brse_year1/t12_year1_close_decision/t12_Year1CloseDecision_HoiThoai.md"
"maintained",3,3,"md","25_dai_brse_year1/t12_year1_close_decision/t12_Year1CloseDecision_HoiThoai.md"
"Manufacturing",3,3,"md","25_dai_brse_year1/t03_brse_first_project/t03_BrseFirstProject_HoiThoai.md"
"Overview",3,1,"md","25_dai_brse_year1/t03_brse_first_project/t03_BrseFirstProject_HoiThoai.md"
"Functional",3,2,"md","25_dai_brse_year1/t03_brse_first_project/t03_BrseFirstProject_HoiThoai.md"
"production_lines",3,1,"md","25_dai_brse_year1/t03_brse_first_project/t03_BrseFirstProject_HoiThoai.md"
"TIMESTAMP",3,2,"md","25_dai_brse_year1/t03_brse_first_project/t03_BrseFirstProject_HoiThoai.md"
"KIX",3,1,"md","25_dai_brse_year1/t06_hana_obon_VN/t06_HanaObonVN_HoiThoai.md"
"formed",3,2,"md","25_dai_brse_year1/t02_hizashi_office_setup/t02_HizashiOfficeSetup_HoiThoai.md"
